id;beat1;beat3;beatall;phrasbeg;phrasend;cdpcx_raw_all;cpc_raw_all;durclass_abs_raw;durclass_rel_raw;metrical_position;chord_types_raw;chords_raw;phrase_id_raw;mcm_48;pitch_raw;fuzzyint_raw;int_raw;ioiclass_abs_raw;ioiclass_rel_raw
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.3.15.4.2;7;Eb7;1;40;63;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;B;3;-2;-1;4.3.15.4.3;7;Eb7;1;44;66;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.16.1.1;7;Bb7;1;0;65;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.2.16.1.2;7;Bb7;1;6;63;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.16.2.1;7;Bb7;1;12;62;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.16.2.2;7;Bb7;1;18;60;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;1;0;-2;-1;4.2.16.3.1;7;Bb7;1;24;58;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;L;11;-2;-1;4.2.16.3.2;7;Bb7;1;30;57;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.16.4.1;7;Bb7;1;36;56;2.0;4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.16.4.2;7;Bb7;1;42;60;4.0;10.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.17.1.1;+7;Bb+7;1;0;70;-2.0;-4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;%;8;-2;-1;4.2.17.1.2;+7;Bb+7;1;6;66;-2.0;-4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.17.2.1;+7;Bb+7;1;12;62;-2.0;-4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.17.2.2;+7;Bb+7;1;18;58;1.0;2.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;2;2;-2;-1;4.2.17.3.1;+7;Bb+7;1;24;60;-2.0;-4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-1;4.2.17.3.2;+7;Bb+7;1;30;56;-2.0;-3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.17.4.1;+7;Bb+7;1;36;53;3.0;5.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.17.4.2;+7;Bb+7;1;42;58;-2.0;-3.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.18.1.1;7;Eb7;1;0;55;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.18.1.2;7;Eb7;1;6;58;1.0;2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.2.18.2.1;7;Eb7;1;12;60;3.0;5.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.18.2.2;7;Eb7;1;18;65;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;1.0;1;0;-1;0;4.1.18.3.1;7;Eb7;1;24;63;2.0;3.0;1.0;2.0
Bloomdido.krn;0.0;0.0;0.0;1.0;0.0;%;8;-2;-1;4.2.20.1.2;7;Bb7;2;6;66;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.3.20.2.1;7;Bb7;2;12;67;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.3.20.2.2;7;Bb7;2;16;70;2.0;4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;3;4;-2;-1;4.3.20.2.3;7;Bb7;2;20;74;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;5;7;-2;-1;4.2.20.3.1;7;Bb7;2;24;77;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.2.20.3.2;7;Bb7;2;30;75;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.20.4.1;7;Bb7;2;36;74;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.20.4.2;7;Bb7;2;42;72;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.2.21.1.1;7;Gb79b;2;0;71;-4.0;-9.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;%;8;-2;-1;4.2.21.1.2;7;Gb79b;2;6;62;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;L;11;-2;-1;4.2.21.2.1;7;Gb79b;2;12;65;1.0;2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;-;1;-2;-1;4.2.21.2.2;7;Gb79b;2;18;67;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;2;2;-2;-1;4.4.21.3.1;7;Gb79b;2;24;68;1.0;2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;3;4;-2;-2;4.4.21.3.3;7;Gb79b;2;30;70;-1.0;-2.0;-2.0;-2.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-2;4.4.21.3.4;7;Gb79b;2;33;68;-1.0;-1.0;-2.0;-2.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;-;1;-2;-1;4.2.21.4.1;7;Gb79b;2;36;67;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;L;11;-2;-1;4.2.21.4.2;7;Gb79b;2;42;65;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;3;3;-2;-1;4.2.22.1.1;-;C-;2;0;63;-4.0;-8.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.22.1.2;-;C-;2;6;55;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.22.2.1;-;C-;2;12;58;3.0;5.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;3;3;-2;-1;4.2.22.2.2;-;C-;2;18;63;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;2;2;-2;-1;4.2.22.3.1;-;C-;2;24;62;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.22.3.2;-;C-;2;30;60;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.22.4.1;-;C-;2;36;58;-2.0;-3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.22.4.2;-;C-;2;42;55;1.0;2.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.23.1.1;7;F7;2;0;57;4.0;8.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.23.1.2;7;F7;2;6;65;-3.0;-5.0;0.0;1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.23.4.1;7;F7;2;36;60;3.0;5.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.23.4.2;7;F7;2;42;65;-2.0;-4.0;0.0;1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;B;3;-2;-1;4.2.24.3.1;7;Bb7;2;24;61;2.0;4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.24.3.2;7;Bb7;2;30;65;-2.0;-3.0;0.0;0.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;2;2;-2;-1;4.2.25.1.1;-;C-;2;0;62;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;1.0;4;5;-2;-1;4.2.25.1.2;-;C-;2;6;65;-4.0;-8.0;1.0;2.0
Bloomdido.krn;0.0;0.0;0.0;1.0;0.0;L;11;-2;-1;4.2.26.1.2;7;Bb7;3;6;57;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.3.26.2.1;7;Bb7;3;12;58;2.0;4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;3;4;-2;-1;4.3.26.2.2;7;Bb7;3;16;62;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.3.26.2.3;7;Bb7;3;20;65;3.0;5.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;1;0;-2;-1;4.2.26.3.1;7;Bb7;3;24;70;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-1;4.2.26.3.2;7;Bb7;3;30;68;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.2.26.4.1;7;Bb7;3;36;67;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.26.4.2;7;Bb7;3;42;65;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.27.1.1;7;Eb7;3;0;63;-3.0;-6.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;T;6;-2;-1;4.2.27.1.2;7;Eb7;3;6;57;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.27.2.1;7;Eb7;3;12;58;1.0;2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.27.2.2;7;Eb7;3;18;60;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;7;10;-2;-1;4.2.27.3.1;7;Eb7;3;24;61;-2.0;-3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.27.3.2;7;Eb7;3;30;58;-2.0;-3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;3;4;-2;-1;4.2.27.4.1;7;Eb7;3;36;55;1.0;2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;T;6;-2;-1;4.2.27.4.2;7;Eb7;3;42;57;2.0;3.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;2;2;-2;-1;4.2.28.1.1;7;Bb7;3;0;60;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.28.1.2;7;Bb7;3;6;58;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;L;11;-2;-1;4.2.28.2.1;7;Bb7;3;12;57;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.28.2.2;7;Bb7;3;18;58;2.0;4.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;3;4;-2;-1;4.3.28.3.1;7;Bb7;3;24;62;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.3.28.3.2;7;Bb7;3;28;63;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;T;6;-2;-1;4.3.28.3.3;7;Bb7;3;32;64;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.28.4.1;7;Bb7;3;36;65;1.0;2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.28.4.2;7;Bb7;3;42;67;1.0;1.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;3;3;-2;-1;4.2.29.1.1;-;F-;3;0;68;-4.0;-8.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.29.1.2;-;F-;3;6;60;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;T;6;-2;-1;4.2.29.2.1;-;F-;3;12;59;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.29.2.2;-;F-;3;18;60;3.0;7.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;6;9;-2;-1;4.2.29.3.1;7;Bb7;3;24;67;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;%;8;-2;-1;4.2.29.3.2;7;Bb7;3;30;66;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;T;6;-2;-1;4.2.29.4.1;7;Bb7;3;36;64;-3.0;-7.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;L;11;-2;-1;4.2.29.4.2;7;Bb7;3;42;57;1.0;2.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;%;8;-2;-1;4.4.30.1.1;7;Eb7;3;0;59;1.0;2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-2;4.4.30.1.3;7;Eb7;3;6;61;-1.0;-2.0;-2.0;-2.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;%;8;-2;-2;4.4.30.1.4;7;Eb7;3;9;59;-2.0;-3.0;-2.0;-2.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.2.30.2.1;7;Eb7;3;12;56;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;B;3;-2;-1;4.2.30.2.2;7;Eb7;3;18;54;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;3;4;-2;-1;4.2.30.3.1;7;Eb7;3;24;55;4.0;10.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.2.30.3.2;7;Eb7;3;30;65;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.30.4.1;7;Eb7;3;36;63;-4.0;-8.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;3;4;-2;-1;4.2.30.4.2;7;Eb7;3;42;55;2.0;3.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.31.1.1;7;Eb7;3;0;58;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-1;4.2.31.1.2;7;Eb7;3;6;61;-2.0;-3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.31.2.1;7;Eb7;3;12;58;-2.0;-3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;3;4;-2;-1;4.2.31.2.2;7;Eb7;3;18;55;3.0;5.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;6;9;-2;-1;4.2.31.3.1;7;Eb7;3;24;60;-2.0;-3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;T;6;-2;-1;4.2.31.3.2;7;Eb7;3;30;57;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.3.31.4.1;7;Eb7;3;36;58;2.0;4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;L;11;-2;-1;4.3.31.4.2;7;Eb7;3;40;62;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.3.31.4.3;7;Eb7;3;44;65;2.0;4.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;L;11;-2;-1;4.3.32.1.1;7;Bb7;3;0;69;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.3.32.1.2;7;Bb7;3;4;70;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;-;1;-2;-1;4.3.32.1.3;7;Bb7;3;8;71;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;2;2;-2;-1;4.2.32.2.1;7;Bb7;3;12;72;-2.0;-3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;L;11;-2;-1;4.2.32.2.2;7;Bb7;3;18;69;1.0;1.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;1;0;-2;-1;4.2.32.3.1;7;Bb7;3;24;70;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;L;11;-2;-1;4.2.32.3.2;7;Bb7;3;30;69;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;6;9;-2;-1;4.2.32.4.1;7;Bb7;3;36;67;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;%;8;-2;-1;4.2.32.4.2;7;Bb7;3;42;66;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.33.1.1;7;G7;3;0;65;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;%;8;-2;-1;4.2.33.1.2;7;G7;3;6;63;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;5;7;-2;-1;4.2.33.2.1;7;G7;3;12;62;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.2.33.2.2;7;G7;3;18;60;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;3;4;-2;-1;4.2.33.3.1;7;G7;3;24;59;4.0;9.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;-;1;-2;-1;4.2.33.3.2;7;G7;3;30;68;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.33.4.1;7;G7;3;36;67;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-1;4.2.33.4.2;7;G7;3;42;65;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;3;3;-2;-1;4.2.34.1.1;-;C-;3;0;63;-4.0;-8.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.34.1.2;-;C-;3;6;55;4.0;8.0;-1.0;0.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;3;3;-2;-1;4.2.34.2.2;-;C-;3;18;63;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;2;2;-2;-1;4.2.34.3.1;-;C-;3;24;62;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.34.3.2;-;C-;3;30;60;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;7;10;-2;-1;4.2.34.4.1;-;C-;3;36;58;-2.0;-3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.34.4.2;-;C-;3;42;55;1.0;2.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;1.0;3;4;-1;0;4.1.35.1.1;7;F7;3;0;57;4.0;8.0;0.0;1.0
Bloomdido.krn;0.0;0.0;1.0;1.0;0.0;1;0;-2;-1;4.3.35.4.1;7;F7;4;36;65;1.0;2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;2;2;-2;-1;4.3.35.4.2;7;F7;4;40;67;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.3.35.4.3;7;F7;4;44;70;2.0;4.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;3;4;-1;0;4.1.36.1.1;7;Bb7;4;0;74;2.0;3.0;0.0;0.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.3.36.2.2;7;Bb7;4;16;77;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.3.36.2.3;7;Bb7;4;20;75;-1.0;-1.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;3;4;-2;-1;4.2.36.3.1;7;Bb7;4;24;74;-2.0;-4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;1.0;1;0;-2;-1;4.2.36.3.2;7;Bb7;4;30;70;0.0;0.0;1.0;2.0
Bloomdido.krn;0.0;0.0;0.0;1.0;0.0;4;5;-2;-2;4.4.37.3.3;7;F7;5;30;70;0.0;0.0;-2.0;-2.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-2;4.4.37.3.4;7;F7;5;33;70;0.0;0.0;-2.0;-2.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.2.37.4.1;7;F7;5;36;70;3.0;6.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;L;11;-2;-1;4.2.37.4.2;7;F7;5;42;76;-1.0;-1.0;-1.0;0.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.2.38.1.2;7;Bb7;5;6;75;-1.0;-2.0;-1.0;0.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;B;3;-2;-1;4.2.38.2.2;7;Bb7;5;18;73;1.0;2.0;-1.0;0.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-2;4.6.38.3.2;7;Bb7;5;26;75;-1.0;-2.0;-2.0;-2.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;B;3;-2;-2;4.6.38.3.3;7;Bb7;5;28;73;-2.0;-3.0;-2.0;-2.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.6.38.3.4;7;Bb7;5;30;70;1.0;2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;2;2;-2;-1;4.2.38.4.1;7;Bb7;5;36;72;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;1.0;1;0;-2;-1;4.2.38.4.2;7;Bb7;5;42;70;-1.0;-2.0;0.0;1.0
Bloomdido.krn;0.0;0.0;0.0;1.0;0.0;7;10;-2;-1;4.2.39.2.2;7;Bb7;6;18;68;1.0;2.0;-1.0;0.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-2;4.6.39.3.2;7;Bb7;6;26;70;-1.0;-2.0;-2.0;-2.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;7;10;-2;-2;4.6.39.3.3;7;Bb7;6;28;68;-2.0;-3.0;-2.0;-2.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.6.39.3.4;7;Bb7;6;30;65;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;4;5;-2;-1;4.2.39.4.1;7;Bb7;6;36;63;-3.0;-5.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;1;0;-2;-1;4.2.39.4.2;7;Bb7;6;42;58;2.0;3.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;B;3;-2;-1;4.2.40.1.1;7;Bb7;6;0;61;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;T;6;-2;-1;4.2.40.1.2;7;Bb7;6;6;64;-3.0;-6.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.40.2.1;7;Bb7;6;12;58;-2.0;-3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.2.40.2.2;7;Bb7;6;18;55;3.0;5.0;-2.0;-1.0
Bloomdido.krn;0.0;1.0;1.0;0.0;0.0;2;2;-2;-1;4.2.40.3.1;7;Bb7;6;24;60;-3.0;-7.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;5;7;-2;-1;4.2.40.3.2;7;Bb7;6;30;53;3.0;7.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;2;2;-2;-1;4.3.40.4.1;7;Bb7;6;36;60;2.0;3.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;4;5;-2;-1;4.3.40.4.2;7;Bb7;6;40;63;2.0;4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;6;9;-2;-1;4.3.40.4.3;7;Bb7;6;44;67;2.0;3.0;-2.0;-1.0
Bloomdido.krn;1.0;0.0;1.0;0.0;0.0;1;0;-2;-1;4.2.41.1.1;7;Bb7;6;0;70;-2.0;-4.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;0.0;0.0;0.0;%;8;-2;-1;4.2.41.1.2;7;Bb7;6;6;66;-1.0;-2.0;-2.0;-1.0
Bloomdido.krn;0.0;0.0;1.0;0.0;0.0;T;6;-2;-1;4.2.41.2.1;7;Bb7;6;12;64;-3.0;-6.0;-2.0;-1.0
